date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:20	97409/97409	---MCZ	200	added ('OK')	text/html	etag:%2217c81-580e4e6896ef4-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/index.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/index.html	(from )
15:20:20	136/136	---M-Z	200	added ('OK')	text/plain	date:Tue,%2012%20Mar%202019%2008:20:19%20GMT	https://wrappixel.com/robots.txt		(from )
15:20:20	1246/1246	---M--	200	added ('OK')	image/png	etag:%224de-580e4e673991f%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/favicon.png	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/favicon.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:21	155758/155758	---M-Z	200	added ('OK')	text/css	etag:%222606e-582f1cfd10940-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap/css/bootstrap.min.css	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/bootstrap/css/bootstrap.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:21	11508/11508	---M-Z	200	added ('OK')	text/css	etag:%222cf4-580e4e675101e-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/chartist-js/dist/chartist.min.css	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/chartist-js/dist/chartist.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:21	2571/2571	---M-Z	200	added ('OK')	text/css	etag:%22a0b-580e4e675101e-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/chartist-js/dist/chartist-init.css	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/chartist-js/dist/chartist-init.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:21	795/795	---M-Z	200	added ('OK')	text/css	etag:%2231b-580e4e6751406-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.css	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/chartist-plugin-tooltip-master/dist/chartist-plugin-tooltip.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:22	2043/2043	---M-Z	200	added ('OK')	text/css	etag:%227fb-580e4e674c1fe-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/c3-master/c3.min.css	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/c3-master/c3.min.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:22	226174/226174	---MCZ	200	added ('OK')	text/css	etag:%223737e-580e4e6893074-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/css/style.css	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/css/style.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:22	3469/3469	---M-Z	200	added ('OK')	text/css	etag:%22d8d-580e4e687e084-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/css/colors/blue.css	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/css/colors/blue.css	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:22	1505/1505	---M--	200	added ('OK')	image/png	etag:%225e1-580e4e6739d07%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/logo-icon.png	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/logo-icon.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:22	1405/1405	---M--	200	added ('OK')	image/png	etag:%2257d-580e4e6739d07%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/logo-light-icon.png	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/logo-light-icon.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:23	1863/1863	---M--	200	added ('OK')	image/png	etag:%22747-580e4e6739d07%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/logo-text.png	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/logo-text.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:23	1892/1892	---M--	200	added ('OK')	image/png	etag:%22764-580e4e6739d07%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/logo-light-text.png	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/logo-light-text.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:23	83968/83968	---M--	200	added ('OK')	image/jpeg	etag:%2214800-580e4e6738597%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img1.jpg	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img1.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:23	127340/127340	---M--	200	added ('OK')	image/jpeg	etag:%221f16c-580e4e673897f%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img2.jpg	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img2.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:24	30932/30932	---M--	200	added ('OK')	image/jpeg	etag:%2278d4-580e4e673897f%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img3.jpg	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/big/img3.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:24	41000/41000	---M--	200	added ('OK')	image/jpeg	etag:%22a028-580e4e673a0ef%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/users/1.jpg	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/users/1.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:24	35358/35358	---M--	200	added ('OK')	image/jpeg	etag:%228a1e-580e4e673a4d7%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/users/2.jpg	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/users/2.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:24	77693/77693	---M--	200	added ('OK')	image/jpeg	etag:%2212f7d-580e4e673a4d7%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/users/3.jpg	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/users/3.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:24	71826/71826	---M--	200	added ('OK')	image/jpeg	etag:%2211892-580e4e673a4d7%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/users/4.jpg	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/users/4.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:25	74554/74554	---M-Z	200	added ('OK')	text/html	etag:%221233a-580e4e689b92b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/profile.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/profile.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:25	9020/9020	---M--	200	added ('OK')	image/jpeg	etag:%22233c-580e4e67381af%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/background/user-info.jpg	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/background/user-info.jpg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:25	6734/6734	---M--	200	added ('OK')	image/png	etag:%221a4e-580e4e673aca7%22	https://wrappixel.com/demos/admin-templates/material-pro/assets/images/users/profile.png	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/assets/images/users/profile.png	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:20:25%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/login.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/login.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:26	93648/93648	---MCZ	200	added ('OK')	text/html	etag:%2216dd0-580e4e6896ef4-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/index2.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/index2.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:26	95455/95455	---MCZ	200	added ('OK')	text/html	etag:%22174df-580e4e6896ef4-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/index3.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/index3.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:26	82131/82131	---MCZ	200	added ('OK')	text/html	etag:%22140d3-580e4e68972dc-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/index4.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/index4.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:27	104435/104435	---MCZ	200	added ('OK')	text/html	etag:%22197f3-580e4e68972dc-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/index5.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/index5.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:27	84957/84957	---MCZ	200	added ('OK')	text/html	etag:%2214bdd-580e4e68972dc-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/index6.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/index6.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:27	84383/84383	---MCZ	200	added ('OK')	text/html	etag:%221499f-580e4e687c144-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/app-calendar.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/app-calendar.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:27	65425/65425	---M-Z	200	added ('OK')	text/html	etag:%22ff91-580e4e687c52c-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/app-chat.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/app-chat.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:28	82903/82903	---MCZ	200	added ('OK')	text/html	etag:%22143d7-580e4e687d0e4-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/app-ticket.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:28	82040/82040	---MCZ	200	added ('OK')	text/html	etag:%2214078-580e4e687c914-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/app-contact.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/app-contact.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:28	70620/70620	---M-Z	200	added ('OK')	text/html	etag:%22113dc-580e4e687ccfc-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/app-contact2.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/app-contact2.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:28	74340/74340	---M-Z	200	added ('OK')	text/html	etag:%2212264-580e4e687c914-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/app-contact-detail.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/app-contact-detail.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:28	82351/82351	---M-Z	200	added ('OK')	text/html	etag:%22141af-580e4e687ccfc-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/app-email.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/app-email.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:29	66370/66370	---M-Z	200	added ('OK')	text/html	etag:%2210342-580e4e687ccfc-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/app-email-detail.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/app-email-detail.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:29	61266/61266	---M-Z	200	added ('OK')	text/html	etag:%22ef52-580e4e687c52c-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/app-compose.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:29	94050/94050	---MCZ	200	added ('OK')	text/html	etag:%2216f62-580e4e689e423-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-cards.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-cards.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:29	71912/71912	---M-Z	200	added ('OK')	text/html	etag:%22118e8-580e4e68a0363-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-user-card.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-user-card.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:30	173065/173065	---MCZ	200	added ('OK')	text/html	etag:%222a409-580e4e689dc53-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-buttons.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-buttons.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:30	85593/85593	---MCZ	200	added ('OK')	text/html	etag:%2214e59-580e4e689e80b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-modals.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-modals.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:30	85300/85300	---MCZ	200	added ('OK')	text/html	etag:%2214d34-580e4e689fb93-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-tab.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-tab.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:30	59892/59892	---M-Z	200	added ('OK')	text/html	etag:%22e9f4-580e4e689ff7b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-tooltip-popover.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-tooltip-popover.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:30	76190/76190	---M-Z	200	added ('OK')	text/html	etag:%221299e-580e4e689ff7b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-tooltip-stylish.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-tooltip-stylish.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:31	60167/60167	---M-Z	200	added ('OK')	text/html	etag:%22eb07-580e4e689fb93-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-sweetalert.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-sweetalert.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:31	67572/67572	---M-Z	200	added ('OK')	text/html	etag:%22107f4-580e4e689efdb-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-notification.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-notification.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:31	78317/78317	---M-Z	200	added ('OK')	text/html	etag:%22131ed-580e4e689efdb-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-progressbar.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-progressbar.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:31	67497/67497	---M-Z	200	added ('OK')	text/html	etag:%22107a9-580e4e689ebf3-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-nestable.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-nestable.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:32	61034/61034	---M-Z	200	added ('OK')	text/html	etag:%22ee6a-580e4e689f3c3-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-range-slider.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-range-slider.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:32	63813/63813	---M-Z	200	added ('OK')	text/html	etag:%22f945-580e4e689ff7b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-timeline.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-timeline.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:32	70436/70436	---M-Z	200	added ('OK')	text/html	etag:%2211324-580e4e68a0363-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-typography.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-typography.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:32	71165/71165	---M-Z	200	added ('OK')	text/html	etag:%22115fd-580e4e689e80b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-horizontal-timeline.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-horizontal-timeline.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:33	57415/57415	---M-Z	200	added ('OK')	text/html	etag:%22e047-580e4e689fb93-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-session-timeout.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-session-timeout.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:33	59296/59296	---M-Z	200	added ('OK')	text/html	etag:%22e7a0-580e4e689f7ab-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-session-ideal-timeout.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-session-ideal-timeout.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:33	93124/93124	---MCZ	200	added ('OK')	text/html	etag:%2216bc4-580e4e689d86b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-bootstrap.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-bootstrap.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:33	60184/60184	---M-Z	200	added ('OK')	text/html	etag:%22eb18-580e4e689dc53-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-breadcrumb.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-breadcrumb.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:34	64533/64533	---M-Z	200	added ('OK')	text/html	etag:%22fc15-580e4e689d86b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-bootstrap-switch.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-bootstrap-switch.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202019%2008:20:33%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-list-media.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-list-media.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:34	69670/69670	---M-Z	200	added ('OK')	text/html	etag:%2211026-580e4e689f7ab-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-ribbons.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-ribbons.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:35	73500/73500	---M-Z	200	added ('OK')	text/html	etag:%2211f1c-580e4e689e80b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-grid.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-grid.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:35	72977/72977	---M-Z	200	added ('OK')	text/html	etag:%2211d11-580e4e689e423-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-carousel.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-carousel.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:35	58753/58753	---M-Z	200	added ('OK')	text/html	etag:%22e581-580e4e689e423-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-date-paginator.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-date-paginator.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:35	61039/61039	---M-Z	200	added ('OK')	text/html	etag:%22ee6f-580e4e689e423-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-dragable-portlet.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-dragable-portlet.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:36	71580/71580	---M-Z	200	added ('OK')	text/html	etag:%221179c-580e4e689f7ab-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-scrollspy.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-scrollspy.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:36	69364/69364	---M-Z	200	added ('OK')	text/html	etag:%2210ef4-580e4e689ff7b-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-toasts.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-toasts.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:36	67231/67231	---M-Z	200	added ('OK')	text/html	etag:%221069f-580e4e689fb93-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/ui-spinner.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/ui-spinner.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:36	156621/156621	---MCZ	200	added ('OK')	text/html	etag:%22263cd-580e4e6893844-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/form-basic.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/form-basic.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:37	123829/123829	---MCZ	200	added ('OK')	text/html	etag:%221e3b5-580e4e68947e4-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/form-layout.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/form-layout.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:37	112153/112153	---MCZ	200	added ('OK')	text/html	etag:%221b619-580e4e6893844-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/form-addons.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/form-addons.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:37	66976/66976	---M-Z	200	added ('OK')	text/html	etag:%22105a0-580e4e6894bcc-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/form-material.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/form-material.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:37	63324/63324	---M-Z	200	added ('OK')	text/html	etag:%22f75c-580e4e6893c2c-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/form-float-input.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/form-float-input.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:37	114573/114573	---MCZ	200	added ('OK')	text/html	etag:%221bf8d-583d0b9042e72-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/form-pickers.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/form-pickers.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:38	61587/61587	---M-Z	200	added ('OK')	text/html	etag:%22f093-580e4e689539c-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/form-upload.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/form-upload.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
15:20:38	62936/62936	---M-Z	200	added ('OK')	text/html	etag:%22f5d8-580e4e6894bcc-gzip%22	https://wrappixel.com/demos/admin-templates/material-pro/material/form-mask.html	D:/wrappixel%20material-pro/wrappixel%20material-pro/wrappixel.com/demos/admin-templates/material-pro/material/form-mask.html	(from https://wrappixel.com/demos/admin-templates/material-pro/material/index.html)
